"","id","designer"
"8617","22938","Alessandro Saragosa"
"8618","140638","Matt Hyra"
"8619","94733","Nicolas Assenbrunner"
"8620","94733","Cephas Howard"
"8621","94733","Thomas Robert Van der Heiden"
"8622","155119","Samuel Mitschke"
"8623","155119","Philip Reed"
"8624","37615","Reiner Knizia"
"8625","4168","Larry Pinsky"
"8626","4168","Thomas N. Shaw"
"8627","27823","Jim Long"
"8628","485","Heinz Meister"
"8629","10164","Christian Heuser"
"8630","26472","Reiner Knizia"
"8631","35188","KayaK"
"8632","18946","Andrew Looney"
"8633","399088","Nick Hayes"
"8634","1910","Alex Randolph"
"8635","188465","Brady Peterson"
"8636","182218","Bill Eberle"
"8637","182218","Edward Horn, Jr."
"8638","182218","Jack Kittredge"
"8639","182218","Peter Olotka"
"8640","24935","Anima Studio"
"8641","280041","Daniel Newman"
"8642","138317","Eric M. Lang"
"8643","128475","Eduardo Baraf"
"8644","128475","Thomas Denmark"
"8645","1950","Mary Danby"
"8646","32146","Lori Dieda"
"8647","32146","Lisa Steenson"
"8648","159566","Kristin Muckel"
"8649","121615","Babis Giannios"
"8650","162591","Adam Kwapinski"
"8651","119407","Josep M. Allue"
"8652","553","Jon Darbro"
"8653","179280","(Uncredited)"
"8654","1188","Stephen Hand"
"8655","13729","Wolfgang Panning"
"8656","93185","(Uncredited)"
"8657","14017","Klaus Teuber"
"8658","2541","Maureen Hiron"
"8659","32405","Reiner Knizia"
"8660","202582","Teale Fristoe"
"8661","170415","Ken Gruhl"
"8662","170415","Quentin Weir"
"8663","1836","Valen Brost"
"8664","191057","Marc-Uwe Kling"
"8665","2392","Mordecai Meirowitz"
"8666","19646","Reinhard Staupe"
"8667","216","Reiner Knizia"
"8668","220926","Matt Hyra"
"8669","71676","Andrew Looney"
"8670","72448","(Uncredited)"
"8671","17534","Jurgen P. Grunau"
"8672","112598","Nina Paley"
"8673","112598","Donald X. Vaccarino"
"8674","147030","Nikolay Pegasov"
"8675","4953","Andrew S. Berton"
"8676","4953","Michael Marra"
"8677","139629","Koji Malta"
"8678","256568","Michael Palm"
"8679","256568","Lukas Zach"
"8680","94734","Bastiaan Brederode"
"8681","94734","Cephas Howard"
"8682","94734","Thomas Robert Van der Heiden"
"8683","861","(Uncredited)"
"8684","746","Jim Dunnigan"
"8685","891","Whit Alexander"
"8686","891","Richard Tait"
"8687","397","Tod Gelle"
"8688","397","Darrell Hardy"
"8689","397","Tom Jolly"
"8690","397","Christian T. Petersen"
"8691","1860","Lester Smith"
"8692","6352","Reiner Knizia"
"8693","16693","Merle Robbins"
"8694","2452","Leslie Scott"
"8695","2060","Ted Leavitt"
"8696","147790","Kris Gould"
"8697","351540","Isra C."
"8698","351540","Shei S."
"8699","21955","Andrew Looney"
"8700","172600","榎 智洋 (Tomohiro Enoki)"
"8701","4395","Uwe Rosenberg"
"8702","2472","Stephen Tassie"
"8703","6381","Garrett J. Donner"
"8704","6381","Michael S. Steer"
"8705","24157","Kevin Brusky"
"8706","24157","Rich Burlew"
"8707","10659","Curt Covert"
"8708","30057","Joe Huber (I)"
"8709","4651","Charles S. Roberts"
"8710","4651","Lindsley Schutz"
"8711","4651","Thomas N. Shaw"
"8712","1294","Anthony E. Pratt"
"8713","1324","Rudi Hoffmann"
"8714","1324","Roland Siegers"
"8715","5195","George Rohrbacher"
"8716","2399","(Uncredited)"
"8717","142197","Frederic Colombier"
"8718","142197","Herve Marly"
"8719","29030","Bruno Cathala"
"8720","29030","Bruno Faidutti"
"8721","4358","Rob Beyma"
"8722","4358","Frank Davis"
"8723","704","Dominique Ehrhard"
"8724","5641","Phillip Tanner"
"8725","204592","Carlo A. Rossi"
"8726","88922","(Uncredited)"
"8727","38402","Perepau Llistosella"
"8728","9792","Luca Coppola"
"8729","129904","Bruno Cathala"
"8730","129904","Serge Laget"
"8731","258","Andrew Looney"
"8732","258","Kristin Looney"
"8733","2629","Gunter Baars"
"8734","162580","Pauli Jantunen"
"8735","162580","Mikko Punakallio"
"8736","162580","Saku Tuominen"
"8737","162580","Max Wikstrom"
"8738","1881","(Uncredited)"
"8739","303648","Prospero Hall"
"8740","1501","Marvin Glass"
"8741","1501","Christian Thee"
"8742","201054","Dennis Kirps"
"8743","201054","Jean-Claude Pellin"
"8744","31075","Robert F. Watson"
"8745","142687","Nigel Pyne"
"8746","226322","Vlaada Chvatil"
"8747","506","James Ernest"
"8748","506","Jon Wilkie"
"8749","193","(Uncredited)"
"8750","50381","Josh Dillon"
"8751","50381","Daniel Dranove"
"8752","50381","Eli Halpern"
"8753","50381","Ben Hantoot"
"8754","50381","David Munk"
"8755","50381","David Pinsof"
"8756","50381","Max Temkin"
"8757","50381","Eliot Weinstein"
"8758","4052","Richard Garfield"
"8759","3269","Phil Orbanes Sr."
"8760","129395","(Uncredited)"
"8761","15180","Leo Colovini"
"8762","26859","Fabrizio Bonifacio"
"8763","26859","Riccardo Crosa"
"8764","26859","Massimiliano Enrico"
"8765","26859","Chiara Ferlito"
"8766","26859","Walter Obert"
"8767","20847","Simon Hunt"
"8768","2339","James Kyle"
"8769","2339","William V. Niebling"
"8770","165657","Rikki Tahta"
"8771","8690","Peggy Brown"
"8772","8690","Garrett J. Donner"
"8773","8690","Brian S. Spence"
"8774","8690","Michael S. Steer"
"8775","5697","Reiner Knizia"
"8776","292914","Kwibus Gamedesign"
"8777","16144","Reiner Knizia"
"8778","41372","Jeremiah Lee"
"8779","180867","Aza Chen"
"8780","195518","Charles-Amir Perret"
"8781","12627","Jeff Tidball"
"8782","484","Craig Van Ness"
"8783","1420","Garrett J. Donner"
"8784","1420","Michael S. Steer"
"8785","1590","(Uncredited)"
"8786","10681","Matthew Kirby"
"8787","10681","Mark Alan Osterhaus"
"8788","6644","(Uncredited)"
"8789","290","Reiner Knizia"
"8790","434","Stefan Dorra"
"8791","24764","Phil Orbanes Sr."
"8792","99081","Anne-Marie De Witt"
"8793","142451","Henry Jasper"
"8794","142451","The M.N.G. Collective"
"8795","132251","Richard Garfield"
"8796","150485","Aza Chen"
"8797","145928","Matthew Dunstan"
"8798","145928","Chris Marling"
"8799","19074","Stefan Risthaus"
"8800","160814","Andrew Looney"
"8801","140796","Andrew Looney"
"8802","1943","Paul J. Gruen"
"8803","15156","Michael Schacht"
"8804","509","Christine Lehmann"
"8805","509","Wolfgang Lehmann"
"8806","2087","Bjorn Holle"
"8807","7538","Reiner Knizia"
"8808","9439","Wolfgang Kramer"
"8809","9439","Horst-Rainer Rosner"
"8810","1986","William Stephenson"
"8811","1150","Larry Harris, Jr."
"8812","18963","Cliff Bohm"
"8813","18963","Geoff Bottone"
"8814","18963","Colleen Skadl"
"8815","140865","Mike Elliott"
"8816","17557","Karol Borsuk"
"8817","2043","Teruo Matsumoto"
"8818","2025","Russell Godwin"
"8819","2025","Philip Reed"
"8820","3377","Scott A. Mednick"
"8821","3377","A. Robert Moog"
"8822","4816","R. E. Falco"
"8823","4816","Marsha J. Falco"
"8824","338067","Carlos G.Q."
"8825","17816","Andrew Looney"
"8826","125675","Martin Wallace"
"8827","114871","Michael Eskue"
"8828","5668","Mordecai Meirowitz"
"8829","272889","Jeff Bazarko"
"8830","272889","Damon Saddler"
"8831","12538","Alan R. Moon"
"8832","12538","Aaron Weissblum"
"8833","123370","Steffen Bruckner"
"8834","22664","Ken Johnson"
"8835","99120","Brian David-Marshall"
"8836","99120","Keith Tralins"
"8837","99120","Matthew Wang"
"8838","140613","Jukka Hoysniemi"
"8839","8671","Bruno Faidutti"
"8840","22111","Reiner Knizia"
"8841","33040","Todd Breitenstein"
"8842","33040","Kerry Breitenstein"
"8843","289018","Wolfgang Warsch"
"8844","1218","Max J. Kobbert"
"8845","126443","Andreas Zimmermann"
"8846","20952","(Uncredited)"
"8847","5258","(Uncredited)"
"8848","3646","Lou Zocchi"
"8849","2922","Grzegorz Traczykowski"
"8850","2922","Yurkovic Design Inc."
"8851","1263","Michael Schacht"
"8852","122599","Jocularis"
"8853","122599","Matteo Santus"
"8854","211533","Kelly North Adams"
"8855","4853","Stanley Hopkins"
"8856","101930","Cherilyn Joy Lee Kirkman"
"8857","3727","Susanne Kummer"
"8858","7967","Kevin Wilson"
"8859","233149","Todd Sanders"
"8860","141430","Dan Rowen"
"8861","141430","Elisa Teague"
"8862","115105","Brent Knudson"
"8863","115105","Brian Knudson"
"8864","21293","Michael Kiesling"
"8865","21293","Wolfgang Kramer"
"8866","10756","Silvano Sorrentino"
"8867","31971","Dan Manfredini"
"8868","2296","(Uncredited)"
"8869","7708","Brigitte Pokornik"
"8870","3181","Charlie Potter"
"8871","8804","Andrew Looney"
"8872","8804","Kristin Looney"
"8873","7336","(Uncredited)"
"8874","130912","Mike Elliott"
"8875","130912","Eric M. Lang"
"8876","130912","Brett Myers"
"8877","130912","Jeph Stahl"
"8878","533","Max J. Kobbert"
"8879","127589","Marcin Welnicki"
"8880","27","Robert J. Simpson"
"8881","28258","Grzegorz Rejchtman"
"8882","17855","Richard D. Reece"
"8883","8243","Adi Golad"
"8884","1961","Eamon Bloomfield"
"8885","57052","Holger Bosch"
"8886","3337","Thomas Pauli"
"8887","158243","David J. Mortimer"
"8888","96188","Matthew Grau"
"8889","298477","Chris Cantrell"
"8890","28609","Reuben Klamer"
"8891","228","John Nephew"
"8892","228","Charlie Wiedman"
"8893","271043","Michael Palm"
"8894","271043","Lukas Zach"
"8895","41835","Cephas Howard"
"8896","1297","(Uncredited)"
"8897","633","Sylvie Barc"
"8898","633","Frederic Leygonie"
"8899","633","Juan Rodriguez"
"8900","17136","Paul Micarelli"
"8901","1269","Hazel ""Skip"" Bowman "
"8902","5298","Brian Tinsman"
"8903","303650","Prospero Hall"
"8904","61470","Susanne Armbruster"
"8905","16499","Michael Schacht"
"8906","12453","(Uncredited)"
"8907","2001","(Uncredited)"
"8908","1859","Bryan Winter"
"8909","2940","Christophe Boelinger"
"8910","3801","Todd Breitenstein"
"8911","3801","Kerry Breitenstein"
"8912","40629","Antoine Bauza"
"8913","542","Bruno Faidutti"
"8914","761","James Ernest"
"8915","9201","Reiner Knizia"
"8916","42702","Dmitry Kibkalo"
"8917","15830","(Uncredited)"
"8918","12296","Eric M. Lang"
"8919","12296","Kevin Wilson"
"8920","684","Phil Orbanes Sr."
"8921","333","Mattiene Moustakas"
"8922","255618","Beau Beckett"
"8923","255618","Jeph Stahl"
"8924","23334","Joe Haus"
"8925","8522","Steve Jackson (I)"
"8926","13972","(Uncredited)"
"8927","2819","(Uncredited)"
"8928","125028","Lionel Borg"
"8929","379343","Selcuk Deniz"
"8930","379343","Stephan Gust"
"8931","2718","Glenn Drover"
"8932","2669","Monty Stambler"
"8933","2669","Ann Stambler"
"8934","136117","Wolfgang Kramer"
"8935","27155","Christian Lemay"
"8936","1099","(Uncredited)"
"8937","8593","Barry Stockinger"
"8938","2394","(Uncredited)"
"8939","3633","Glenn Drover"
"8940","38359","Friedemann Friese"
"8941","38359","Gordon Lamont"
"8942","38359","Fraser Lamont"
"8943","75","James Ernest"
"8944","60579","Matthew Grau"
"8945","17521","(Uncredited)"
"8946","2821","Jim Keifer"
"8947","386","Scott Peterson"
"8948","109932","Luke Peterschmidt"
"8949","14992","Mike Elliott"
"8950","1126","Creede Lambard"
"8951","1126","Sharleen Lambard"
"8952","10293","Pepe Pineda"
"8953","1417","Darwin Bromley"
"8954","1417","Jim Musser"
"8955","42892","Jonathan Leistiko"
"8956","353","Leo Colovini"
"8957","353","Alex Randolph"
"8958","41186","(Uncredited)"
"8959","1299","(Uncredited)"
"8960","2750","Jack Lawson"
"8961","2750","Andrew Lawson"
"8962","14379","(Uncredited)"
"8963","4864","Craig Kinzer"
"8964","4864","Dave Long (I)"
"8965","5312","(Uncredited)"
"8966","2557","Charles Phillips"
"8967","61","Klaus Palesch"
"8968","163170","Scott Morris"
"8969","68606","Ignazio Corrao"
"8970","55597","Stephen Hand"
"8971","144036","Masao Suganuma"
"8972","24473","Friedemann Friese"
"8973","129469","Motohiro Nakamura"
"8974","13328","Louis Abraham"
"8975","236360","Martin Bruun Pedersen"
"8976","16498","Harald Lieske"
"8977","120515","David Blanchard"
"8978","120515","Brian Frodema"
"8979","120515","John Jacobsen"
"8980","8450","Leo Colovini"
"8981","8450","Marco Maggi"
"8982","8450","Francesco Nepitello"
"8983","17709","Garrett J. Donner"
"8984","17709","Brian S. Spence"
"8985","17709","Michael S. Steer"
"8986","1933","Paul Bennett"
"8987","27961","(Uncredited)"
"8988","334","Charles Phillips"
"8989","1333","(Uncredited)"
"8990","1574","Charles S. Roberts"
"8991","2243","Edwin S. Lowe"
"8992","5259","Frank W. Sinden"
"8993","138311","David Fooden"
"8994","138311","David Malki"
"8995","138311","Kris Straub"
"8996","8964","Seven Towns"
"8997","164","James Ernest"
"8998","185","James Ernest"
"8999","181","Albert Lamorisse"
"9000","181","Michael I. Levin"
"9001","172007","Tom Rohlf"
"9002","14535","Steve Jackson (I)"
"9003","14535","Fade Manley"
"9004","14535","Giles Schildt"
"9005","8127","Karsten Hartwig"
"9006","8127","Wolfgang Panning"
"9007","198836","Chris Castagnetto"
"9008","22889","Glenn D'Hondt"
"9009","22889","Arne Lauwers"
"9010","22889","Sylvia Meert"
"9011","9852","(Uncredited)"
"9012","19027","Lori Dieda"
"9013","19027","Lisa Steenson"
"9014","27389","Rob Elliot"
"9015","2816","(Uncredited)"
"9016","12826","Garrett J. Donner"
"9017","12826","Roger Ford"
"9018","12826","Craig V. McKee"
"9019","12826","Michael S. Steer"
"9020","1502","Geoffrey Hayes"
"9021","12616","Theora Design"
"9022","3048","(Uncredited)"
"9023","47082","Chris Cieslik"
"9024","3320","Rob Daviau"
"9025","3320","Reuben Klamer"
"9026","4355","Jay Titel"
"9027","31","Eamon Bloomfield"
"9028","6420","Forrest-Pruzan Creative"
"9029","1308","KniffDesign"
"9030","1308","Mehler & Partner"
"9031","36745","Reiner Knizia"
"9032","2322","Werner Schoppner"
"9033","2818","Damon Saddler"
"9034","6521","Kevin Wilson"
"9035","39564","Ian Copple"
"9036","2234","Steve Jackson (I)"
"9037","1613","Marvin Glass"
"9038","1613","Geoffrey Hayes"
"9039","305984","Hartmut Kommerell"
"9040","1439","Seven Towns"
"9041","8041","Rob Daviau"
"9042","11618","Marisa Pena"
"9043","2578","Garrett J. Donner"
"9044","2578","Michael S. Steer"
"9045","5824","Klaus Teuber"
"9046","86073","Michael Sistrunk"
"9047","1855","Dan Glimne"
"9048","1855","Henrik Strandberg"
"9049","2593","David Moffat"
"9050","3702","Frank Thibault"
"9051","4376","(Uncredited)"
"9052","5758","(Uncredited)"
"9053","155693","Reiner Knizia"
"9054","5029","(Uncredited)"
"9055","162093","Kevin Wilson"
"9056","4040","Allan Cowan"
"9057","2573","Ken Garland and Associates"
"9058","2573","Josef Loflath"
"9059","15064","J. C. Lira"
"9060","172032","Andy Van Zandt"
"9061","3886","(Uncredited)"
"9062","128565","Justin Gibbs"
"9063","128565","Mack Martin"
"9064","198447","Alessio Cavatore"
"9065","12063","Scott Anderson"
"9066","65262","(Uncredited)"
"9067","4229","Timothy B. Brown"
"9068","4229","David ""Zeb"" Cook"
"9069","4229","James M. Ward"
"9070","4229","Steve Winter"
"9071","8633","(Uncredited)"
"9072","1692","Michael Ferch"
"9073","21239","Richard Garfield"
"9074","2086","(Uncredited)"
"9075","196379","Andy Breckman"
"9076","1962","Ed Muccini"
"9077","1962","Tim Walsh"
"9078","1962","Dave Yearick"
"9079","13945","(Uncredited)"
"9080","5457","Steve Edmiston"
"9081","5122","(Uncredited)"
"9082","53317","Glenn D'Hondt"
"9083","53317","Arne Lauwers"
"9084","53317","Sylvia Meert"
"9085","249816","Alex Butler"
"9086","6552","Robert Kiyosaki"
"9087","3699","Jeffrey Neil Bellinger"
"9088","10502","(Uncredited)"
"9089","31016","Chris Cieslik"
"9090","18901","(Uncredited)"
"9091","3347","Thomas Pauli"
"9092","93688","Riley Wilkinson"
"9093","2767","Alex Randolph"
"9094","3394","(Uncredited)"
"9095","254617","Joe Bradford"
"9096","329713","Jakub Poczety"
"9097","329713","Przemyslaw Rymer"
"9098","329713","Weronika Spyra"
"9099","329713","Ignacy Trzewiczek"
"9100","4907","(Uncredited)"
"9101","8569","Kerry Breitenstein"
"9102","11415","Richard Borg"
"9103","11415","Alan R. Moon"
"9104","41259","Cephas Howard"
"9105","41259","Reiner Knizia"
"9106","3422","Sylvie Barc"
"9107","4122","Robert Doyle"
"9108","41541","Andrew Looney"
"9109","2770","Gordon A. Barlow"
"9110","26696","(Uncredited)"
"9111","7098","Charles Darrow"
"9112","4492","(Uncredited)"
"9113","126444","Martin Wallace"
"9114","64204","(Uncredited)"
"9115","10400","(Uncredited)"
"9116","5546","(Uncredited)"
"9117","29613","(Uncredited)"
"9118","4845","Doug Kaufman"
"9119","18755","Marvin Glass"
"9120","2223","Merle Robbins"
"9121","3804","Monty Stambler"
"9122","3804","Ann Stambler"
"9123","99079","Cory Jones"
"9124","1426","Peter Neugebauer"
"9125","211534","Matthew Inman"
"9126","211534","Elan Lee"
"9127","152758","Reiner Knizia"
"9128","40508","Joe Wetherell"
"9129","89953","Olivier Lamontagne"
"9130","89953","Klaus-Jurgen Wrede"
"9131","3934","(Uncredited)"
"9132","9851","(Uncredited)"
"9133","42050","(Uncredited)"
"9134","29096","Bruno Faidutti"
"9135","2318","Len A. Ranko Associates"
"9136","6535","Roger Ford"
"9137","32032","(Uncredited)"
"9138","65611","Steve Jackson (I)"
"9139","1748","Henry Makow"
"9140","113819","Kevin Carroll"
"9141","764","Terry White"
"9142","182875","Uwe Rosenberg"
"9143","9004","(Uncredited)"
"9144","19370","Robb Earnest"
"9145","19370","Jeremy Fifer"
"9146","19370","Matthew Rivaldi"
"9147","8392","Julius Cooper"
"9148","23964","Reuben Klamer"
"9149","1511","Jim Dunnigan"
"9150","1604","(Uncredited)"
"9151","24985","(Uncredited)"
"9152","2456","Keith Meyers"
"9153","2456","Michael Stern"
"9154","2272","Harry W. First"
"9155","2386","(Uncredited)"
"9156","4035","(Uncredited)"
"9157","2952","Scott Abbott"
"9158","2952","Chris Haney"
"9159","1824","Jeffrey Breslow"
"9160","1824","Howard J. Morrison"
"9161","1824","Rouben Terzian"
"9162","226610","Elie Ballas"
"9163","226610","Ben Kaplan"
"9164","226610","Elliot Tebele"
"9165","246701","Nick Hayes"
"9166","4077","(Uncredited)"
"9167","677","Randall Horn"
"9168","3343","(Uncredited)"
"9169","4888","(Uncredited)"
"9170","6546","Sven Bergling"
"9171","1298","(Uncredited)"
"9172","13166","Ching H. Lee"
"9173","1258","Ken Johnson"
