"","id","category"
"1107","356123","Deduction"
"1108","356123","Math"
"1109","356123","Spies / Secret Agents"
"1110","244271","Card Game"
"1111","244271","Dice"
"1112","244271","Fantasy"
"1113","244271","Fighting"
"1114","139976","Fantasy"
"1115","139976","Fighting"
"1116","139976","Horror"
"1117","139976","Miniatures"
"1118","108745","Card Game"
"1119","108745","Fantasy"
"1120","92828","Card Game"
"1121","92828","Humor"
"1122","92828","Party Game"
"1123","155068","Adventure"
"1124","155068","Exploration"
"1125","155068","Fantasy"
"1126","155068","Fighting"
"1127","155068","Miniatures"
"1128","46213","Humor"
"1129","46213","Party Game"
"1130","46213","Real-time"
"1131","295374","Dice"
"1132","295374","Racing"
"1133","295374","Sports"
"1134","358661","Fighting"
"1135","358661","Science Fiction"
"1136","358661","Territory Building"
"1137","367966","Environmental"
"1138","367966","Exploration"
"1139","367966","Nautical"
"1140","176734","Civilization"
"1141","176734","Dice"
"1142","176734","Economic"
"1143","176734","Environmental"
"1144","176734","Industry / Manufacturing"
"1145","257499","Adventure"
"1146","257499","Fighting"
"1147","257499","Horror"
"1148","257499","Novel-based"
"1149","277085","Card Game"
"1150","277085","Deduction"
"1151","277085","Renaissance"
"1152","160477","Abstract Strategy"
"1153","19777","Economic"
"1154","19777","Industry / Manufacturing"
"1155","19777","Transportation"
"1156","50","Card Game"
"1157","50","Exploration"
"1158","50","Math"
"1159","331106","Adventure"
"1160","331106","Fantasy"
"1161","331106","Fighting"
"1162","331106","Miniatures"
"1163","331106","Novel-based"
"1164","331106","Travel"
"1165","331106","Video Game Theme"
"1166","24181","Economic"
"1167","24181","Nautical"
"1168","24181","Political"
"1169","66589","Economic"
"1170","66589","Exploration"
"1171","66589","Nautical"
"1172","66589","Renaissance"
"1173","318184","Ancient"
"1174","318184","Card Game"
"1175","318184","Civilization"
"1176","172","Card Game"
"1177","172","Economic"
"1178","97207","Animals"
"1179","97207","Fantasy"
"1180","97207","Humor"
"1181","262211","Exploration"
"1182","262211","Fantasy"
"1183","262211","Fighting"
"1184","262211","Video Game Theme"
"1185","38453","Electronic"
"1186","38453","Real-time"
"1187","38453","Science Fiction"
"1188","38453","Space Exploration"
"1189","5","Economic"
"1190","5","Territory Building"
"1191","111341","Civilization"
"1192","111341","Economic"
"1193","111341","Industry / Manufacturing"
"1194","111341","Transportation"
"1195","155873","Economic"
"1196","155873","Industry / Manufacturing"
"1197","345972","Animals"
"1198","345972","Card Game"
"1199","22545","Civilization"
"1200","22545","Exploration"
"1201","22545","Renaissance"
"1202","22545","Video Game Theme"
"1203","319966","Medieval"
"1204","319966","Political"
"1205","319966","Wargame"
"1206","129622","Card Game"
"1207","129622","Deduction"
"1208","129622","Renaissance"
"1209","332800","Card Game"
"1210","332800","Fantasy"
"1211","332800","Fighting"
"1212","2653","Adventure"
"1213","2653","Animals"
"1214","2653","Bluffing"
"1215","2653","Nautical"
"1216","350316","Arabian"
"1217","350316","Exploration"
"1218","350316","Medieval"
"1219","154203","Ancient"
"1220","154203","Card Game"
"1221","154203","City Building"
"1222","154203","Civilization"
"1223","245655","Fantasy"
"1224","245655","Negotiation"
"1225","245655","Political"
"1226","370591","City Building"
"1227","370591","Environmental"
"1228","370591","Puzzle"
"1229","370591","Territory Building"
"1230","370591","Video Game Theme"
"1231","187617","Adventure"
"1232","187617","Exploration"
"1233","187617","Nautical"
"1234","187617","Novel-based"
"1235","187617","Science Fiction"
"1236","187617","Travel"
"1237","187617","Wargame"
"1238","54","Adventure"
"1239","54","Ancient"
"1240","54","Exploration"
"1241","54","Territory Building"
"1242","143693","City Building"
"1243","143693","Economic"
"1244","143693","Industry / Manufacturing"
"1245","143693","Medieval"
"1246","209685","Card Game"
"1247","209685","Economic"
"1248","209685","Medieval"
"1249","184921","Animals"
"1250","184921","Medieval"
"1251","184921","Territory Building"
"1252","181279","Adventure"
"1253","181279","Deduction"
"1254","181279","Fighting"
"1255","181279","Horror"
"1256","181279","Novel-based"
"1257","136888","Card Game"
"1258","136888","City Building"
"1259","136888","Economic"
"1260","136888","Renaissance"
"1261","227789","Economic"
"1262","227789","Farming"
"1263","227789","Industry / Manufacturing"
"1264","163967","Dice"
"1265","163967","Print & Play"
"1266","163967","Science Fiction"
"1267","163967","Space Exploration"
"1268","54138","Economic"
"1269","54138","Nautical"
"1270","54138","Political"
"1271","93260","Card Game"
"1272","93260","Fantasy"
"1273","93260","Fighting"
"1274","234277","Economic"
"1275","234277","Nautical"
"1276","47","City Building"
"1277","47","Economic"
"1278","47","Negotiation"
"1279","188866","Card Game"
"1280","188866","Deduction"
"1281","188866","Humor"
"1282","188866","Movies / TV / Radio theme"
"1283","188866","Murder / Mystery"
"1284","285192","Adventure"
"1285","285192","Exploration"
"1286","285192","Fantasy"
"1287","285192","Fighting"
"1288","285192","Medieval"
"1289","285192","Miniatures"
"1290","48726","Dice"
"1291","48726","Science Fiction"
"1292","48726","Space Exploration"
"1293","59294","Adventure"
"1294","59294","Exploration"
"1295","59294","Fantasy"
"1296","59294","Fighting"
"1297","59294","Miniatures"
"1298","59294","Wargame"
"1299","260180","Abstract Strategy"
"1300","260180","Puzzle"
"1301","260180","Video Game Theme"
"1302","336986","Animals"
"1303","336986","Card Game"
"1304","336986","City Building"
"1305","336986","Fantasy"
"1306","203420","Deduction"
"1307","203420","Puzzle"
"1308","203420","Real-time"
"1309","40692","Fantasy"
"1310","40692","Fighting"
"1311","40692","Territory Building"
"1312","172081","Exploration"
"1313","172081","Maze"
"1314","172081","Spies / Secret Agents"
"1315","301880","Ancient"
"1316","63888","Card Game"
"1317","63888","Civilization"
"1318","25292","Adventure"
"1319","25292","Fighting"
"1320","25292","Nautical"
"1321","25292","Pike and Shot"
"1322","25292","Pirates"
"1323","25292","Transportation"
"1324","172818","Adventure"
"1325","172818","City Building"
"1326","172818","Economic"
"1327","172818","Exploration"
"1328","172818","Fantasy"
"1329","172818","Farming"
"1330","172818","Negotiation"
"1331","304420","Fantasy"
"1332","304420","Puzzle"
"1333","21241","Collectible Components"
"1334","21241","Fighting"
"1335","21241","Puzzle"
"1336","21241","Science Fiction"
"1337","350933","Adventure"
"1338","350933","Exploration"
"1339","350933","Fantasy"
"1340","350933","Nautical"
"1341","193037","Bluffing"
"1342","193037","Deduction"
"1343","193037","Horror"
"1344","193037","Mature / Adult"
"1345","193037","Science Fiction"
"1346","193037","Zombies"
"1347","202426","Economic"
"1348","202426","Negotiation"
"1349","202426","Real-time"
"1350","202426","Science Fiction"
"1351","202426","Space Exploration"
"1352","140934","Card Game"
"1353","140934","Number"
"1354","345584","Card Game"
"1355","345584","Fantasy"
"1356","345584","Fighting"
"1357","345584","Science Fiction"
"1358","13122","City Building"
"1359","13122","Civilization"
"1360","13122","Economic"
"1361","13122","Environmental"
"1362","13122","Medieval"
"1363","318084","Card Game"
"1364","318084","Economic"
"1365","318084","Industry / Manufacturing"
"1366","318084","Post-Napoleonic"
"1367","349067","Adventure"
"1368","349067","Card Game"
"1369","349067","Collectible Components"
"1370","349067","Fantasy"
"1371","349067","Novel-based"
"1372","219513","Animals"
"1373","219513","Puzzle"
"1374","308119","Pike and Shot"
"1375","308119","Religious"
"1376","308119","Renaissance"
"1377","176920","Science Fiction"
"1378","77130","City Building"
"1379","77130","Civilization"
"1380","77130","Exploration"
"1381","77130","Negotiation"
"1382","77130","Video Game Theme"
"1383","59959","Bluffing"
"1384","59959","Deduction"
"1385","59959","Murder / Mystery"
"1386","59959","Post-Napoleonic"
"1387","336382","Card Game"
"1388","336382","Comic Book / Strip"
"1389","336382","Fighting"
"1390","39856","Card Game"
"1391","39856","Humor"
"1392","39856","Party Game"
"1393","246192","Card Game"
"1394","246192","Science Fiction"
"1395","297030","Ancient"
"1396","297030","Dice"
"1397","297030","Mythology"
"1398","45315","Economic"
"1399","45315","Fantasy"
"1400","45315","Fighting"
"1401","45315","Humor"
"1402","199042","Card Game"
"1403","199042","Fantasy"
"1404","199042","Movies / TV / Radio theme"
"1405","199042","Novel-based"
"1406","276182","Exploration"
"1407","276182","Pirates"
"1408","276182","Territory Building"
"1409","311988","City Building"
"1410","311988","Economic"
"1411","311988","Exploration"
"1412","311988","Science Fiction"
"1413","311988","Video Game Theme"
"1414","146439","Fantasy"
"1415","146439","Miniatures"
"1416","146439","Wargame"
"1417","128271","City Building"
"1418","128271","Environmental"
"1419","128271","Science Fiction"
"1420","128271","Territory Building"
"1421","379078","Exploration"
"1422","247367","Animals"
"1423","247367","Card Game"
"1424","247367","Print & Play"
"1425","247367","World War II"
"1426","70919","Animals"
"1427","70919","Environmental"
"1428","70919","Farming"
"1429","70919","Territory Building"
"1430","245934","Ancient"
"1431","181304","Deduction"
"1432","181304","Horror"
"1433","181304","Murder / Mystery"
"1434","181304","Party Game"
"1435","40354","Age of Reason"
"1436","40354","Bluffing"
"1437","40354","Negotiation"
"1438","40354","Political"
"1439","40354","Wargame"
"1440","342810","City Building"
"1441","155987","Card Game"
"1442","155987","Fantasy"
"1443","155987","Mythology"
"1444","155987","Nautical"
"1445","155987","Science Fiction"
"1446","37046","Fantasy"
"1447","37046","Fighting"
"1448","37046","Horror"
"1449","37046","Mythology"
"1450","8217","Card Game"
"1451","8217","City Building"
"1452","8217","Economic"
"1453","372","Card Game"
"1454","274638","Card Game"
"1455","274638","Fantasy"
"1456","274638","Fighting"
"1457","274638","Mythology"
"1458","274638","Novel-based"
"1459","41114","Bluffing"
"1460","41114","Card Game"
"1461","41114","Deduction"
"1462","41114","Negotiation"
"1463","41114","Party Game"
"1464","41114","Print & Play"
"1465","41114","Science Fiction"
"1466","41114","Spies / Secret Agents"
"1467","333255","Fantasy"
"1468","333255","Fighting"
"1469","119890","Animals"
"1470","119890","Farming"
"1471","90137","Card Game"
"1472","90137","Fantasy"
"1473","90137","Fighting"
"1474","90137","Sports"
"1475","163745","Collectible Components"
"1476","163745","Miniatures"
"1477","163745","Movies / TV / Radio theme"
"1478","163745","Science Fiction"
"1479","163745","Wargame"
"1480","192458","Card Game"
"1481","192458","City Building"
"1482","192458","Economic"
"1483","192458","Science Fiction"
"1484","222509","Ancient"
"1485","222509","Miniatures"
"1486","222509","Mythology"
"1487","222509","Territory Building"
"1488","246684","Economic"
"1489","246684","Industry / Manufacturing"
"1490","234","Ancient"
"1491","234","Political"
"1492","234","Wargame"
"1493","269210","Dice"
"1494","269210","Number"
"1495","234487","Economic"
"1496","25554","Economic"
"1497","25554","Renaissance"
"1498","24480","Economic"
"1499","24480","Medieval"
"1500","24480","Novel-based"
"1501","24480","Religious"
"1502","244711","Age of Reason"
"1503","244711","Travel"
"1504","195539","Economic"
"1505","195539","Mafia"
"1506","195539","Movies / TV / Radio theme"
"1507","260428","Ancient"
"1508","385529","Card Game"
"1509","385529","Fantasy"
"1510","385529","Mythology"
"1511","39683","Economic"
"1512","39683","Farming"
"1513","101721","Card Game"
"1514","101721","Fantasy"
"1515","101721","Fighting"
"1516","9217","Age of Reason"
"1517","9217","Card Game"
"1518","9217","City Building"
"1519","9217","Economic"
"1520","250458","Medieval"
"1521","250458","Travel"
"1522","315767","Fantasy"
"1523","315767","Territory Building"
"1524","351040","Animals"
"1525","351040","Party Game"
"1526","351040","Racing"
"1527","351040","Real-time"
"1528","351040","Sports"
"1529","357563","Abstract Strategy"
"1530","357563","Ancient"
"1531","357563","City Building"
"1532","357563","Territory Building"
"1533","284742","Animals"
"1534","284742","Economic"
"1535","171","Abstract Strategy"
